longitude,latitude,commune_insee,description
4.90385198,45.735250691,69029,Il faut la traverser voie d'accès au périphérique et les véhicules ne s’arrêtent que très rarement et forcent le passage.
4.872334717,45.745181665,69123,"Tout le long du cours Albert Thomas, les véhicules qui tournent à droite coupent la voie de bus/vélos même s'il y a des cyclistes."
4.835246907,45.750469862,69123,Les péniches et cette zone partagée qui met en danger tout le monde
4.813229695,45.785580887,69123,"État de la piste cyclable qui oblige à se décaler pour ne pas se prendre les bosses des racines des arbres, ce jusqu’au moins l’Ile Barbe"
4.841310594,45.772425685,69123,L’espace trop restreint pour passer du pont à la rue Duquesne
4.8408707,45.779976728,69034,"Danger de mort permanent en montée : les voitures arrivant dans l'autre sens ne peuvent pas nous voir au moment ou il serait bon pour elles d'accélérer pour ne pas se faire pousser par celles veulent continuer tout droit, sans compter les vélos qui descendent qui doivent se mettre sur leur gauche pour pouvoir négocier le virage en s un peu fort pour des vélos. "
4.839389194,45.782559733,69034,
4.828086559,45.844833335,69068,Rétrécissement 
4.832597445,45.845202102,69068,Pont 
4.820968324,45.805345059,69191,
4.822717577,45.815976589,69191,Route dégradée 
4.821607244,45.816501884,69191,
4.847161381,45.743431985,69123,avenue Berthelot après le cimetière quand la piste cyclable s'arrête
4.874950081,45.740347213,69123,boulevard Jean XXIII chaussée étroite pour partage vélo / voiture
4.863053059,45.770466046,69266,
4.855310848,45.711459018,69199,Bcp.de trafic
4.847631481,45.710343775,69199,Roule vite
4.852502938,45.695308963,69199,
4.932192736,45.744157055,69029,
4.921306201,45.745713556,69029,
4.927829118,45.73248191,69029,
4.867817275,45.77089428,69266,Voitures garées en double file sur la voie vélo et donc compliqué de circuler à vélo. Des verbalisations plus fréquentes seraient nécessaires car parfois des voitures restent assez longtemps.
4.887428243,45.701757325,69259,trafique de drogue (plusieurs points de deal) le long de la piste cyclable : balle perdue lors d'un règlement de compte l'année derniere
4.815829443,45.731065178,69142,"Impossible à éviter. Piste trop étroite, empruntées à contre sens par les vélos. cohabitation trop dangereuse pour les piétons."
4.81586229,45.805477277,69191,Dangereux 
4.815378141,45.801268539,69191,
4.908734082,45.73537497,69029,bornes en métal a contourner pour aller sur voie velo et personnes peu a l'aise en difficulté
4.913042415,45.732227564,69029,rond point et flux voiture important le matin. implique de rouler sur le trottoir pour rejoindre piste cyclable ou de patienter derrière les voitures. vitesse ++ des voitures rue M Lacroix dans le sens direction av. F Roosevelt 
4.805412782,45.775031634,69123,giratoire dangereux
4.841290846,45.771963205,69123,difficile de rejoindre l'avenue duquesne en arrivant depuis le tunnel (multiples feux et peu d'espace pour attendre)
4.885404414,45.74283586,69123,Voie vélo rue Viala trop défoncée 
4.809070581,45.858100942,69153,
4.802477452,45.854374494,69153,
4.795258585,45.851172964,69153,
4.835197234,45.789786667,69034,Croisement difficile 
4.833111887,45.785503688,69034,Piste cyclable supprimée
4.867254075,45.768043175,69266,Aucune piste cyclable protégé sur toutes ces rues parallèles Nord/Sud dans ce secteur
4.847924136,45.800142292,69034,à la descente : sens unique montant obligeant à faire soit un détour par l'av. Pierre Dufour et l'av. Pierre Terrasse soit à prendre le sens interdit à l'envers soit le trottoir
4.858440669,45.810875576,69034,"Av. Général de Gaulle sens Sud --> Nord, depuis la mise en place de la voie de bus sur la partie Ouest de la rue, les voitures passent en rasant le vélo et le tourne à gauche est devenu dangereux"
4.861029561,45.794014226,69034,"à la montée comme à la descente, ce point déjà signalé dans Toodego et ayant obtenu une réponse (favorable) n'a toujours pas été traité. Interdire le stationnement sur les 30 derniers mètres afin de laisser la place à une voiture et un vélo de passer."
4.848957375,45.753222569,69123,"En venant du cours Gambetta ouest (voie partagée bus / vélo) pour tourner à gauche sur la rue de Créqui, il faut attendre que le feu passe au rouge pour tourner, ou bien tourner avant que le feu soit vert pour être en sécurité. Sinon, possibilité de se faire couper la route par un bus (très stressant), nombreux klaxons des voitures en face car la voie en face se déporte sur la gauche (rétrécit ?), ce que les voitures ne voient pas forcément à l'avance."
4.743885013,45.779489602,69044,
4.907814537,45.757988862,69266,"Un céder le passage pour les vélos qui n'est pas toujours respecté. Aussi, très mauvaise visibilité à gauche pour les vélos venant de l'ouest. Souvent des situations d'impatience de la part des vélos ou des voitures menant à des scenes dangereuses."
4.862995616,45.760862844,69123,"stationnement voiture ""dépose minute"" anarchique qui obstrue complètement la voie Bus-vélo et pousse à faire des détours; j'ai chuté il y a 6mois ici en évitant un véhicule et en déboulant sur un terre-plein mal positionné..."
4.834635349,45.855685853,69003,Plus de piste cyclable et un terre plein central pas très visible. Les voitures doublent les velo et se rabattent sur eux quand ils se rendent compte qu'il y a un terre plein central.
4.835507938,45.876794422,69003,Rond point et pont saturé en automobiles. Aucun équipement velo sur la chaussée.
4.855494131,45.797450377,69034,"Aucun aménagement, un marquage (qui plus est discontinu) au sol qui fait penser à une piste cyclable qui incite à rouler à droite mais qui n’en est pas alors les motos, elles roulent à gauche alors les automobilistes slalomment entre les deux. Résultat certain.e.s roulent sur le trottoir et gênent les piétons."
4.799103654,45.810989002,69194,
4.818768401,45.81695747,69191,
4.831339601,45.800830384,69123,
4.818125476,45.797241739,69123,"Manque de visibilité, absence de piste cyclable, seul initinéraire pour descendre sur Lyon, vitesse élevée des véhicule et impatience des usagers en voiture"
4.808913644,45.805967511,69194,Piste cyclable à contre sens de la circulation qui n'est pas entretenue et très encombrée de déchets végétaux et humains
4.846983197,45.831109698,69063,Rond point pont de fontaine 
4.847328504,45.815697809,69063,Rond point Paul bocuse
4.90890122,45.734704993,69029,
4.789662721,45.78953814,69123,"les pistes cyclables sont délimités par des énormes blocs de béton qui sont déplacés par des artisans qui se garent la journée, non remis également le soir, et qui coupent la pise cyclable en 2. circulation dangereuse à mi parcours, avec obstacle obliger de retourner sur la route"
4.844933514,45.813670868,69063,Traversé avant les ronds-points sur l'itinéraire Couzon au Mont d'Or- Lyon (rond point de Fontaines et celui de Collonge). Les voitures ne ralentissent et le matin la circulation est dense
4.857117507,45.742736364,69123,"Piste sens unique (--> centre de Lyon). Besoin d'une piste allant dans les 2 sens. Dangereuse car nécessité de traverser les 2 voies des voitures pour aller sur la piste (en étant à contre sens ) longeant le parc blandan puis remontée difficile sur cette voie partagée avec des piétons (personne n'est en sécurité) puis traverser un passage piéton , en vélo, aucun automobiliste s'arrête, pas de place sur le pont du chemin de fer, puis circulation sur trottoir pour enfin regagner une voie vélo/bus"
4.935913971,45.724395682,69290,"Carrefour non sécurisé et mortel
Pas d'itinéraire ni d'aménagement  cyclable"
4.809653244,45.717285168,69149,carrefour dangereux
4.797083666,45.719891232,69149,montée non protégée pour les vélos qui sont bien moins rapides que les véhicules motorisés. Une piste existe mais dans la descente (descente moins dangereuse car la vitesse des vélos est plus élevée). Il aurait fallu selon moi une montée en site propre et un partage de la route dans la descente.
4.788591753,45.712645326,69204,pas de visibilté 
4.772182083,45.792143859,69081,
4.716640442,45.760317605,69205,"rue étroite, absence de trottoirs , rue fréquentée par quelques automobilistes roulant à très vive allure"
4.880202371,45.768289153,69266,"Ces deux rues à cause des travaux, on ne sait pas bien dans sens on a le droit de circuler, si on va croiser des véhicules en contre sens, s'il y a une continuité et qu'on devra faire demi tour"
4.880727356,45.761580564,69266,
4.874802935,45.711819542,69259,En descendant du pont vers le Nord
4.868796615,45.74640993,69123,"Cours Albert Thomas et Gambetta anxiogènes à vélo, particulièrement aux carrefours. Pour encore des années suite au report de la VL12 dans le secteur (même si le réaménagement récent / en cours de l'Avenue des Frères Lumières + Gde Rue de la Guillotière offre une alternative partielle pour les trajets Est->Ouest."
4.996740257,45.779663502,69282,Pas de piste cyclable sécurisée entre intersection rue Duquesne et avenue de Verdun. Peut être dangereux pour aller à l'école en vélo avec les enfants...
4.992679253,45.789202459,69282,"Accès compliqué au parc quand on a un vélo ""imposant"" transportant des enfants ou une carriole"
4.990506919,45.792029523,69282,"Descente/montée dangereuse en gravier, qui se détériore dans le temps"
4.840195869,45.745747548,69123,Berthelot 
4.836154927,45.876848655,69003,
4.854503942,45.751307153,69123,Dans les 2 sens. Couloir de bus partagé avec vélo mais véhicules motorisés ne faisant pas attention aux angles morts ou ne regardant pas leur rétro donc dangereux. Pas de continuité feux vert cyclable en sens montée (obligé de s'arrêter tous les 100m à chaque feux) car pas cadencés pour un vélo
4.960923992,45.722391092,69271,Aménagement de très mauvaise qualité. Véhicules souvent garés sur la bande cyclable
4.721056099,45.816933645,69250,
4.910927954,45.758525016,69266,Piste cyclable + station de tramway + zone étroite = nombreuses collisions piéton/cycliste évitées de justesse. 
4.923424297,45.698047744,69290,
4.794626401,45.698012497,69204,
4.859572555,45.747116676,69123,Carrefour manquant de clarté 
4.842932278,45.755325778,69123,Carrefour dificile
4.905632581,45.760520732,69266,Carrefour dangereux
4.876880765,45.752703442,69123,
4.815113731,45.753426458,69123,
4.809059414,45.759176815,69123,Pas de voie cyclable
4.836306293,45.745522702,69123,
4.857264547,45.772670456,69123,"Absence d'aménagement pour les vélos, alors que très fréquenté pour aller en direction du parc"
4.997559548,45.778207881,69282,
4.858150354,45.772848966,69123,Intersection jusqu'à l'entrée du parc de la tête d'or 
4.834127478,45.762576477,69123,
4.85870873,45.772807345,69266,Une très belle piste arrive du nord pour se terminer on ne sait pas comment...
4.852727287,45.758533692,69123,
4.869079759,45.752889407,69123,
4.882751302,45.768781269,69266,
4.855543748,45.757769906,69123,
4.856728194,45.753322946,69123,Travaux avenue Félix Faure
4.917938396,45.777856556,69256,aucune voie cyclabes 
4.834225896,45.760707258,69123,
4.870022117,45.775466379,69266,Avenue Roger Salengro
4.862373251,45.757025631,69123,"carrefour dangereux en raison de la forte circulation automobile dans les 2 sens, le tourner à gauche nous amenant à être au milieu des voitures et des bus"
4.878747549,45.826681154,69292,
4.879473159,45.828029946,69292,
4.867144249,45.818175875,69292,
4.841895759,45.745332443,69123,
4.808148403,45.785096582,69123,Deux carrefours très dangereux 
4.86961703,45.752817614,69123,Disparition des aménagements cyclables au niveau de l'intersection 
4.829990243,45.797748051,69123,Pas de possibilité de rejoindre la bidirectionnelle en arrivant du nord
4.945470973,45.745368944,69271,
4.966255596,45.745113954,69271,
4.973290931,45.751125937,69271,
4.902907118,45.680949688,69273,
4.899894173,45.666680617,69273,
4.912571546,45.734512131,69029,"Piste cyclable a contre sens sur une voie sens unique pour les voitures, à proximité d'une école avec beaucoup d'enfants qui circulent matin et soir "
4.921011353,45.659918252,69283,Pas de piste cyclable. Route étroite 
4.889289469,45.674796096,69273,"Pas de piste cyclable, route étroite et dangereuse ! "
