insee,latitude,longitude,description,categorie_detectee,score_urgence,score_facilite,niveau_facilite_label
69123,45.753686032,4.85939859,"deuxième far west, l'avenue Felix Faure (le matin, à cause de l'affluence de cyclistes qui font n'importe quoi - le soir à cause du manque de visibilité probablement dû aux travaux)",Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.753219197,4.855996046,Travaux très dangereux : peu d'espaces pour les cyclistes; chaussée complètement déformée,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.726240552,4.837427896,En travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.75297344,4.853368078,"Travaux, circulation très dangereuse",Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.754875182,4.870351503,Travaux,Travaux & Maintenance,2,1,🟢 Facile (Quick Win)
69123,45.776683023,4.807550173,"avec la trémie, la signalisation est étrange qd on ne connait pas les lieux",Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69266,45.758125331,4.885166389,haut de montée avec feu...redémarrer en cote en velo...faire un feu velo sur du plat,Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69266,45.758291905,4.885111648,"Quand on va du Nord vers le Sud, si on arrive au feu rouge, il faut s'arrêter dans le sens de la montée et la pente est forte. C'est compliqué de redémarrer sans assistance électrique. On est donc très tenté de griller le feu, pour ne pas perdre son élan dans la montée.",Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69123,45.745468821,4.871490829,Tourner à gauche vers la place Ambroise Courtois depuis Albert Thomas en venant de Grange Blanche est dangereux. Il faut soit couper le trafic (2 voies) soit attendre le prochain feu,Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69256,45.777166365,4.920037701,travaux avec pas de solution pour les vélos,Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69029,45.750932027,4.907770138,"Lorsque je remonte la Rte de Gênas vers l'Est, je n'utilise pas la bande cyclable qui passe sur le trottoir. Le feu vélo pour retourner sur la route (sous le pont) est vert en même temps que celui des véhicules motorisés : l'insertion est dangereuse.
Je me sens plus en sécurité en restant sur la route pour traverser le carrefour et passer sous le pont.",Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69266,45.763275982,4.880557878,"Toute la rue et le secteur en travaux, c'est nimp une voie éclatée (pour permettre le passage du tram et autres travaux de réfection de canalisations) qui peut, selon les panneaux, être remontée en contre sens à vélo mais est vraiment dangereuse. Surtout de nuit. La signalétique est pas claire",Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69266,45.769362824,4.880327969,"Les vélos ne respectent pas souvent la priorité piétons, je pense à cause du droit de passage au feu rouge. Sensibiliser les cyclistes serait une bonne chose devant les stations de métro gratte-ciel.",Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69040,45.801621108,4.785468129,"rond point équipé d'un marquage au sol en périphérie, à l'opposé des recommandations de la métropole. Incroyable ment irresponsable de la part du responsable de ce marquage",Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69266,45.760134628,4.880741855,"Chantier du tram avec absence de signalisation, de séparation des flux, chaussée dangereuse",Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69123,45.731553036,4.82382422,"travaux absolument insupportables depuis 2 ans, sans aucun passage pour les vélos qui sont nombreux à venir des quais et se retrouvent soit obligés de contourner en descendant du vélo, soit de se mettre dans la circulation atroce sur ce gros carrefour",Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69081,45.775632999,4.794952394,"De manière générale, la rue Marietton dans son ensemble est un désastre. La circulation automobile y est dense alors qu'elle accueille aussi des flux piétons et vélo nombreux. La rue est étroite sans aucun aménagement, et comme elle est souvent embouteillée, les automobilistes sont très peu patients, accélèrent brutalement, ou encombrent les carrefours au feu rouge.
Plus précisément, le carrefour avec le boulevard de la Duchère est un océan d'asphalte alors qu'il donne accès au parc du Vallon.",Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69266,45.754779534,4.879899918,"travaux partout, revêtement avec des trous, signalisation inexistante",Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69123,45.75365077,4.859387349,"En travaux depuis un long moment, avec une grosse problématique de respect dans la zone de la part des véhicules motorisés (vitesse excessive, feux rouges, priorité).C'est difficile en vélo mais c'est aussi très compliqué pour les piétons",Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69266,45.771747043,4.879283459,Travaux sans marquage,Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69244,45.772920473,4.791874206,C'est entrain d'être résolu avec la voie lyonnaise et c'est tant mieux : arrivé au bout de la rue Marietton pour sortir de Lyon on ne savait pas trop comment rejoindre la piste cyclable Avenue Victor Hugo qui descend de Tassin...,Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69029,45.750896634,4.906967989,"Passage sous le périph, avec piste cyclable discontinue qui debouche sur la route au feu rouge, à un endroit à forte densité le matin, et deja complexe",Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69123,45.753669263,4.858852189,"Toute l'avenue est très dangereuse depuis les travaux, la voie laissée aux vélos est trop étroite et en permanence obstrué par les barrières et panneaux des travaux",Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69123,45.754110158,4.8631939,"Acces piste cyclable difficile. Pas de feux de circulation. Voitures + piétons + cyclistes dans les 2 sens de circulation, sans aménagement. C est l anarchie",Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69266,45.776419561,4.873992551,Beaucoup de travaux au niveau de ce carrefour avec des personnes qui ne respectent pas les feux.,Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69266,45.754287407,4.884697135,Carrefour a traversé sans feux de circulation,Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69266,45.754290679,4.884729704,Manque d'un feu voiture / vélo pour alterner la circulation,Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69266,45.761977316,4.880661204,Feu interminable et bouchonne toujours !,Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69266,45.755576846,4.891088576,"Travaux en cours pour le T6 dans la zone => pistes cyclables déplacées (sur la route = dangereux, revêtement aménagement en mauvais état, signalisation non adaptée .....)",Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69266,45.755793771,4.876369117,Des feux régulièrement grillés par les véhicules particuliers. Des encombrements de la voie du fait de travaux,Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69266,45.762066947,4.880328253,"Voie cyclable partagée avec les voitures (présence de marquage au sol), mais beaucoup de cyclistes se mettent sur la voie Bus. Les automobilistes klaxonnent si 'lon roule dans la voie voiture, les bus klaxonnent (et à raison) si l'on roule dans la voie bus.",Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69244,45.773070146,4.792019971,Rejoindre ce début de piste direction Tassin en venant de la rue Marietton (sol espérée dans un ans ?),Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69123,45.754887469,4.877329733,Fin brutale de la piste cyclable et nid de poule invisible sur les traits du passage piéton (j'ai manqué tomber et me faire écraser en tournant),Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69123,45.73968337,4.818350362,incompréhension des voitures sur la priorité au vélo (voiture qui tourne du cours charlemagne vers rue paul montrochet) quand le feu passe au vert. Souvent route coupée ou klaxonné.,Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69123,45.727757277,4.823922223,"fin de piste cyclable, croisement avec des rues où la piste cyclable est à double sens (obligé de passé sur les esplanades, trottoirs du quartiers, et ce jusqu'à la Cité internationale où le sparents sont obligés de déposer leurs enfant en double file sur cette rue étroite
pavés au sols qui sont glissants les jours de pluie (avec aussi en hiver, les feuilles des arbres qui glissent sur les pavés)",Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69266,45.755688131,4.890856999,travaux extrêment dangereux et signalisation inexistante,Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69123,45.753482763,4.857995034,"Avenue Félix Faure en travaux depuis 1 an, sol irrégulier (nids de poules, bosses gravats...). Circulation en sens inverse dangereuse car le balisage est mal positionné et la proximité des voitures en sens inverse ne met pas en sécurité",Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69123,45.745503175,4.871220076,Non respect des feux,Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69123,45.756848616,4.852831456,Tous les carrefours sont dangereux quand on rejoint ou que l'on quitté la rue Garibaldi avec les voitures qui ont le feu vert pour tourner et qui évitent de justesse les vélos qui ont le feu vert pour traverser,Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69123,45.757048986,4.853077352,"Une bonne partie de la rue Paul Bert, sans aménagement (ou provisoire, effacé) et  revêtement très abimé. Mais franchement il y a beaucoup d'autres points durs problématiques dans Lyon.",Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69123,45.745397295,4.871226564,Nécessité de meilleure visibilité du feu vélo caché par le stationnement,Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69123,45.725943465,4.845253251,"Le quartier est très utilisé par beaucoup de velotaffeurs mais pas totalement aménagé en piste cyclable ou sécurisé pour les vélos. Ici passage sous un pont route partagée, les voitures ne respectent pas toutes une distance correcte avec les vélos",Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69123,45.745509751,4.8712393,Véhicules du marché garés proches de la piste et juste devant le feu rouge cyclistes,Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69123,45.756987839,4.852677296,"Je me suis faite renversée à ce carrefour, alors que je traversais sur la piste vélo au feu vert pour moi, car les voitures qui arrivent du cours garibaldi et tournent à droite sur la rue Paul Bert ont feu vert aussi : l'automobiliste ne m'a pas vu et j'ai eu une fracture du coccyx...",Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69123,45.736016337,4.81879795,A cette carrefour il y a bcp de feux et peu de place et c'est impossible de traverser d'un seul coup,Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69123,45.755748436,4.876179721,"Carrefour soit dangereux (en passant sur les voies), soit faisant perdre beaucoup de temps (nécessitant d’attendre à plusieurs feux piétons sur les passages piétons avec le conflits d’usage piétons / cyclistes)",Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69256,45.76378509,4.933091301,"Les travaux rendent impraticables la piste cyclable, les déviations mises en place sont dangereuses, changent tous les jours et parfaitement inadaptées aux différents modes doux (trottinettes notamment) en plus de rallonger le temps de trajet significativement car nécessite d'attendre que les voitures aient un feu rouge.",Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69029,45.749249836,4.914152713,Des voitures qui grillent les feux rouges,Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69123,45.754159838,4.885720045,Route de Genas et Cours Richard Vitton : axes importants sans aménagement (ni marquage au sol),Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69123,45.754178925,4.884661414,Pas de feu pour les vélos du coup c'est compliqué de passer avec les voitures qui ne veulent pas nous laisser passer,Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69266,45.759614551,4.889916568,"Ce carrefour n'est jamais respecté par les véhicules motorisés, qui s'engagent sans ménagement sur la voie de bus, au détriment de tous les panneaux. Avec les travaux, la situation dégénère au quotidien, malgré la présence de plusieurs écoles ...",Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69256,45.763758682,4.933320309,"Endroit compliqué pour un cycliste, du a franchir, beaucoup de feux grillés par les automobiles et les bus TCL. Mauvaise visibilité. File d attente au tresor public sur la piste cyclable. Mauvaise signaletique",Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69123,45.733900493,4.817973303,"Carrefour dangereux, la synchronisation des feux impose de traverser en 4 temps, pas de signalisation claire pour les cycles, beaucoup de gens remontent le cours Charlemagne à contre-sens.",Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69266,45.758282059,4.88521015,"Très forte côte finissant par un feu véhicule, les vélos sont obligés d'attendre sur le replat au niveau de la voie principale très circulee",Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69123,45.778597917,4.802515735,"Carrefour sans aucun aménagement et très compliqué à vélo notamment en tourne -a-gauche (aucun marquage, obligation de de tenir au milieu du carrefour au milieu de la circulation avant de tourner). Pourtant carrefour indispensable pour aller vers la gare de Vaise",Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69123,45.754822773,4.868878426,"Les travaux depuis 2 ans, avec la file pour remonter c'est un bordel sans nom, les panneaux bouge tout les jours et les bagnole stationnent sur la piste",Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69123,45.726532811,4.835710208,contre-sens non sécurisé. Pas de panneau autorisant les vélos à passer.,Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69123,45.753349534,4.85684947,Travaux Avenue Félix Faure peu éclairés et signalisation vélo peu claire et changeant d'un jour à l'autre,Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69123,45.754166228,4.863625713,2 voies de vélo et 2 voies de piétons réduites à une largeur de 1m. On en attend combien de morts ? Et pas de solution proche.,Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69123,45.745540501,4.871224113,"Carrefour surchargé, les feux décalés font que les voitures coupent souvent la priorité",Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69123,45.739677119,4.818371718,Les voitures tournant à gauche pensent avoir la priorité sur les vélos arrivant en face. Pas de signalisation adéquate.,Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69123,45.731663746,4.824065928,Travaux sans solution pour les vélos,Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69266,45.754276799,4.884445972,La traversée est compliqué. Toute la voie motorisée doit être traversée et beaucoup d'éléments à analyser. Un feu serait intéressant pour faciliter cela,Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69266,45.754272433,4.884513601,Carrefour dangereux tram/velo/voiture. Les vélos ne peuvent jamais passer sauf quand le tram passé. Ça peut être long. Aucun feu spécial vélo,Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69123,45.728061223,4.823879731,Avec les travaux plus aucune sécurité et non respect des feux par les voitures,Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69266,45.761877235,4.88097349,"Le cours Tolstoï est pollué par
- Des chauffeurs de bus fous
- des rodéos",Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69123,45.755682429,4.876017102,piste cyclable qui debouche sur la voie voiture devant un feu de circulation,Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69266,45.75867995,4.887221441,aucune piste cyclables / délimitation au sol pour les vélos (travaux sur cette rue) à contresens des voitures alors que c'est étroit et que les voitures vont vites,Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69266,45.783600615,4.894652712,Carrefour avant le pont de cusset : les voitures grillent le feu,Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69266,45.759495763,4.889253073,Travaux depuis des mois avec des solutions de contournement pas adapter des passages avec des nids de poules ou autres,Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69123,45.734274914,4.817675903,Trop grand nombre de feux pour rejoindre le cours Charlemagne depuis le Pont Raymond Barre,Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
69123,45.754241224,4.884799962,Traversée compliquée (il faudrait un feu pour prioriser la piste cyclable),Signalisation & Marquage,1,1,🟢 Facile (Quick Win)
